car_ID,symboling,CarName,fueltype,aspiration,doornumber,carbody,drivewheel,enginelocation,wheelbase,carlength,carwidth,carheight,curbweight,enginetype,cylindernumber,enginesize,fuelsystem,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,brand,model,power_to_weight_ratio,wheelbase_squared,carlength_squared,carwidth_squared,carheight_squared,curbweight_squared,enginesize_squared,boreratio_squared,stroke_squared,compressionratio_squared,horsepower_squared,peakrpm_squared,citympg_squared,highwaympg_squared,log_enginesize
172,2,toyota corolla,1,0,1,2,2,0,-0.0593609426603216,0.1747544980936827,-0.1438363907016167,-0.7076263459377201,0.3050279030030345,3,2,0.4596105566292258,5,1.074252083626544,0.7818445207589618,-0.2126360844989386,0.3012332034301437,-0.6832864873900676,-0.1868650369254871,-0.109353765257612,11549.0,22,52,0.0427413411938098,9682.56,31046.439999999995,4303.36,2704.0,7365796,21316,13.1044,12.25,86.49000000000001,13456,23040000,576,900,4.990432586778736
173,2,toyota cressida,1,0,1,0,2,0,-0.0593609426603216,0.1747544980936827,-0.1438363907016167,-0.2973791713980354,0.8075223748210508,3,2,0.4596105566292258,5,1.074252083626544,0.7818445207589618,-0.2126360844989386,0.3012332034301437,-0.6832864873900676,-0.1868650369254871,-0.109353765257612,17669.0,22,64,0.0389915966386554,9682.56,31046.439999999995,4303.36,2809.0,8850625,21316,13.1044,12.25,86.49000000000001,13456,23040000,576,900,4.990432586778736
174,-1,toyota corolla,1,0,0,3,1,0,0.6065210406702309,0.1260023927057887,0.2767311859140422,0.4820904602273648,-0.4419753731095722,3,2,-0.1181318906410324,5,-0.0731213603140731,0.9097090016170288,-0.3640617352247924,-0.3071688330543827,-1.944265301328228,0.5792816144690105,0.4729195302699334,8948.0,22,52,0.0395528804815133,10485.760000000002,30835.36,4422.25,3014.01,5410276,14884,10.9561,12.5316,75.68999999999998,8464,17640000,841,1156,4.812184355372417
175,-1,toyota celica gt,0,1,0,3,1,0,0.6065210406702309,0.1260023927057887,0.2767311859140422,0.4820904602273648,-0.1454843820751871,3,2,-0.4070031142761615,3,-0.2211695466289915,0.3023527175412115,3.1187282314698392,-0.7888204452712995,-1.3137758943591475,0.73251094474791,0.327351206388047,10698.0,22,38,0.0294354838709677,10485.760000000002,30835.36,4422.25,3014.01,6150400,12100,10.6929,11.2225,506.25,5329,20250000,900,1089,4.709530201312334
176,-1,toyota corona,1,0,0,2,1,0,0.6065210406702309,0.1260023927057887,0.2767311859140422,0.0718432856876801,-0.2725519496613521,3,2,-0.1181318906410324,5,-0.0731213603140731,0.9097090016170288,-0.3640617352247924,-0.3071688330543827,-1.944265301328228,0.2728229539112114,0.1817828825061606,9988.0,22,57,0.0381110190555095,10485.760000000002,30835.36,4422.25,2905.21,5827396,14884,10.9561,12.5316,75.68999999999998,8464,17640000,729,1024,4.812184355372417
177,-1,toyota corolla,1,0,0,3,1,0,0.6065210406702309,0.1260023927057887,0.2767311859140422,0.4820904602273648,-0.2725519496613521,3,2,-0.1181318906410324,5,-0.0731213603140731,0.9097090016170288,-0.3640617352247924,-0.3071688330543827,-1.944265301328228,0.2728229539112114,0.1817828825061606,10898.0,22,52,0.0381110190555095,10485.760000000002,30835.36,4422.25,3014.01,5827396,14884,10.9561,12.5316,75.68999999999998,8464,17640000,729,1024,4.812184355372417
178,-1,toyota mark ii,1,0,0,2,1,0,0.6065210406702309,0.1260023927057887,0.2767311859140422,0.0718432856876801,-0.1878402379372421,3,2,-0.1181318906410324,5,-0.0731213603140731,0.9097090016170288,-0.3640617352247924,-0.3071688330543827,-1.944265301328228,0.2728229539112114,0.1817828825061606,11248.0,22,93,0.0374288039056143,10485.760000000002,30835.36,4422.25,2905.21,6041764,14884,10.9561,12.5316,75.68999999999998,8464,17640000,729,1024,4.812184355372417
179,3,toyota corolla liftback,1,0,1,2,2,0,0.68975628858655,0.7679051136463989,0.8374879547349185,-0.7076263459377201,0.8094476409965988,0,3,1.061425605869078,5,-0.2211695466289915,0.3023527175412115,-0.2126360844989386,1.4419870218386308,0.1573660552353722,-0.7997823580410852,-0.98276370854893,16558.0,22,55,0.0540994623655914,10588.410000000002,33672.25,4583.29,2704.0,8856576,29241,10.6929,11.2225,86.49000000000001,25921,27040000,400,576,5.147494476813453
180,3,toyota corona,1,0,1,2,2,0,0.68975628858655,0.7679051136463989,0.8374879547349185,-0.7076263459377201,0.886458288018517,0,3,1.061425605869078,5,-0.2211695466289915,0.3023527175412115,-0.2126360844989386,1.4419870218386308,0.1573660552353722,-0.9530116883199848,-0.98276370854893,15998.0,22,57,0.0533819628647214,10588.410000000002,33672.25,4583.29,2704.0,9096256,29241,10.6929,11.2225,86.49000000000001,25921,27040000,361,576,5.147494476813453
181,-1,toyota starlet,1,0,0,3,2,0,0.95610908191877,1.117295202259643,0.2767311859140422,0.1538927205956182,1.107863898206532,0,3,1.061425605869078,5,-0.2211695466289915,0.3023527175412115,-0.2378736929532478,1.3152365975710212,0.1573660552353722,-0.7997823580410852,-0.98276370854893,15690.0,22,122,0.0498243372724369,10920.25,35268.840000000004,4422.25,2926.81,9803161,29241,10.6929,11.2225,84.63999999999999,24336,27040000,400,576,5.147494476813453
182,-1,toyouta tercel,1,0,0,4,2,0,0.95610908191877,1.117295202259643,0.2767311859140422,0.1538927205956182,1.146369221717491,0,3,0.8206995861731371,5,-0.2211695466289915,0.3023527175412115,-0.2378736929532478,1.3152365975710212,0.1573660552353722,-0.9530116883199848,-0.98276370854893,15750.0,23,126,0.0495080926689939,10920.25,35268.840000000004,4422.25,2926.81,9928801,25921,10.6929,11.2225,84.63999999999999,24336,27040000,361,576,5.087596335232384
183,2,vokswagen rabbit,0,0,1,3,1,0,-0.242478488076225,-0.1908862923155252,-0.1905661214366869,0.8102881998591143,-0.5671176745201894,3,2,-0.7199469398808848,3,-1.1834827576759614,0.4621833186137945,3.244916273741384,-1.32117222719526,-0.6832864873900676,1.8051162567002064,2.219739416852569,7775.0,24,110,0.0229986731534719,9467.29,29480.89,4290.25,3102.49,5112121,9409,9.060099999999998,11.56,529.0,2704,23040000,1369,2116,4.584967478670572
184,2,volkswagen 1131 deluxe sedan,1,0,1,3,1,0,-0.242478488076225,-0.1908862923155252,-0.1905661214366869,0.8102881998591143,-0.667231515648683,3,2,-0.4310757162457556,5,-0.5172659192588284,0.4621833186137945,-0.2883489098618655,-0.4846194270290362,0.2624476230635522,0.2728229539112114,0.4729195302699334,7975.0,25,3,0.0384789497510185,9467.29,29480.89,4290.25,3102.49,4879681,11881,10.1761,11.56,81.0,7225,27562500,729,1156,4.700480365792417
185,2,volkswagen model 111,0,0,0,3,1,0,-0.242478488076225,-0.1908862923155252,-0.1905661214366869,0.8102881998591143,-0.5613418759935455,3,2,-0.7199469398808848,3,-1.1834827576759614,0.4621833186137945,3.244916273741384,-1.32117222719526,-0.6832864873900676,1.8051162567002064,2.219739416852569,7995.0,25,96,0.0229681978798586,9467.29,29480.89,4290.25,3102.49,5125696,9409,9.060099999999998,11.56,529.0,2704,23040000,1369,2116,4.584967478670572
186,2,volkswagen type 3,1,0,0,3,1,0,-0.242478488076225,-0.1908862923155252,-0.1905661214366869,0.8102881998591143,-0.6614557171220392,3,2,-0.4310757162457556,5,-0.5172659192588284,0.4621833186137945,-0.2883489098618655,-0.4846194270290362,0.2624476230635522,0.2728229539112114,0.4729195302699334,8195.0,25,130,0.0384267631103074,9467.29,29480.89,4290.25,3102.49,4892944,11881,10.1761,11.56,81.0,7225,27562500,729,1156,4.700480365792417
187,2,volkswagen 411 (sw),1,0,0,3,1,0,-0.242478488076225,-0.1908862923155252,-0.1905661214366869,0.8102881998591143,-0.540163948062518,3,2,-0.4310757162457556,5,-0.5172659192588284,0.4621833186137945,-0.2883489098618655,-0.4846194270290362,0.2624476230635522,0.2728229539112114,0.4729195302699334,8495.0,25,14,0.0373626373626373,9467.29,29480.89,4290.25,3102.49,5175625,11881,10.1761,11.56,81.0,7225,27562500,729,1156,4.700480365792417
188,2,volkswagen super beetle,0,1,0,3,1,0,-0.242478488076225,-0.1908862923155252,-0.1905661214366869,0.8102881998591143,-0.4554522363384079,3,2,-0.7199469398808848,3,-1.1834827576759614,0.4621833186137945,3.244916273741384,-0.9155708695389092,-1.3137758943591475,1.8051162567002064,1.637466121325024,9495.0,25,124,0.0293229840448469,9467.29,29480.89,4290.25,3102.49,5377761,9409,9.060099999999998,11.56,529.0,4624,20250000,1369,1764,4.584967478670572
189,2,volkswagen dasher,1,0,0,3,1,0,-0.242478488076225,-0.1908862923155252,-0.1905661214366869,0.8102881998591143,-0.492032293673819,3,2,-0.4310757162457556,5,-0.5172659192588284,0.4621833186137945,-0.0359728253187763,-0.1043681542262072,0.7878554622044521,0.1195936236323119,0.1817828825061606,9995.0,25,68,0.0434782608695652,9467.29,29480.89,4290.25,3102.49,5290000,11881,10.1761,11.56,100.0,10000,30250000,676,1024,4.700480365792417
190,3,vw dasher,1,0,1,0,1,0,-0.7085958764076113,-1.1984298036653411,-0.7980526209926335,0.7692634824051452,-0.580594537749025,3,2,-0.4310757162457556,5,-0.5172659192588284,0.4621833186137945,-0.4145369521334101,-0.3578690027614265,0.7878554622044521,-0.1868650369254871,-0.2549220891394984,11595.0,27,68,0.0399290150842945,8930.25,25376.490000000005,4121.64,3091.36,5080516,11881,10.1761,11.56,72.25,8100,30250000,576,841,4.700480365792417
191,3,vw rabbit,1,0,1,2,1,0,-0.7085958764076113,-0.6784073461944693,-0.8915120824627807,-0.9537746506615314,-0.6441283215421075,3,2,-0.4310757162457556,5,-0.5172659192588284,0.4621833186137945,-0.4145369521334101,-0.3578690027614265,0.7878554622044521,-0.1868650369254871,-0.2549220891394984,9980.0,27,110,0.0405222872579918,8930.25,27456.49,4096.0,2641.96,4932841,11881,10.1761,11.56,72.25,8100,30250000,576,841,4.700480365792417
192,0,volkswagen rabbit,1,0,0,3,1,0,0.2735800490049546,0.4997685340129787,0.4636501088543365,0.5641398951353029,0.2029887956989928,3,1,0.2188845369332848,5,-0.5172659192588284,0.4621833186137945,-0.4145369521334101,0.1491326943090121,0.7878554622044521,-0.9530116883199848,-0.98276370854893,13295.0,25,110,0.0413378429161969,10080.160000000002,32472.04,4475.610000000001,3036.01,7080921,18496,10.1761,11.56,72.25,12100,30250000,361,576,4.919980925828125
193,0,volkswagen rabbit custom,0,1,0,3,1,0,0.2735800490049546,0.4997685340129787,0.4636501088543365,0.5641398951353029,0.0451169693040605,3,2,-0.7199469398808848,3,-1.1834827576759614,0.4621833186137945,3.244916273741384,-0.9155708695389092,-1.3137758943591475,1.1921989355846083,1.0551928257974788,13845.0,25,111,0.0263668088406359,10080.160000000002,32472.04,4475.610000000001,3036.01,6651241,9409,9.060099999999998,11.56,529.0,4624,20250000,1089,1444,4.584967478670572
194,0,volkswagen dasher,1,0,0,4,1,0,0.2735800490049546,0.7354037100544688,0.4636501088543365,0.5641398951353029,0.0143127104952932,3,2,-0.4310757162457556,5,-0.5172659192588284,0.4621833186137945,-0.2883489098618655,-0.4085691724684704,0.7878554622044521,-0.0336357066465875,0.0362145586242743,12290.0,25,68,0.0343347639484978,10080.160000000002,33525.61,4475.610000000001,3036.01,6568969,11881,10.1761,11.56,81.0,7744,30250000,625,961,4.700480365792417
195,-2,volvo 145e (sw),1,0,0,3,2,0,0.922814982752242,1.198548711239467,0.603839301059554,1.0154117871289563,0.6862306057615297,3,2,0.3392475467812553,5,1.666444828886216,-0.336969686749123,-0.1621608675903209,0.2505330337230999,0.5776923265480921,-0.3400943672043866,-0.4004904130213847,12940.0,26,6,0.0391483516483516,10878.49,35645.44,4515.84,3158.4400000000005,8479744,19881,14.2884,9.9225,90.25,12996,29160000,529,784,4.955827057601261
196,-1,volvo 144ea,1,0,0,4,2,0,0.922814982752242,1.198548711239467,0.603839301059554,1.5487331140305454,0.9211130791783804,3,2,0.3392475467812553,5,1.666444828886216,-0.336969686749123,-0.1621608675903209,0.2505330337230999,0.5776923265480921,-0.3400943672043866,-0.4004904130213847,13415.0,26,5,0.037574159525379,10878.49,35645.44,4515.84,3306.25,9205156,19881,14.2884,9.9225,90.25,12996,29160000,529,784,4.955827057601261
197,-2,volvo 244dl,1,0,0,3,2,0,0.922814982752242,1.198548711239467,0.603839301059554,1.0154117871289563,0.7305117277991326,3,2,0.3392475467812553,5,1.666444828886216,-0.336969686749123,-0.1621608675903209,0.2505330337230999,0.5776923265480921,-0.1868650369254871,-0.4004904130213847,15985.0,26,7,0.0388415672913117,10878.49,35645.44,4515.84,3158.4400000000005,8614225,19881,14.2884,9.9225,90.25,12996,29160000,576,784,4.955827057601261
198,-1,volvo 245,1,0,0,4,2,0,0.922814982752242,1.198548711239467,0.603839301059554,1.5487331140305454,0.936515208582764,3,2,0.3392475467812553,5,1.666444828886216,-0.336969686749123,-0.1621608675903209,0.2505330337230999,0.5776923265480921,-0.1868650369254871,-0.4004904130213847,16515.0,26,8,0.0374753451676528,10878.49,35645.44,4515.84,3306.25,9253764,19881,14.2884,9.9225,90.25,12996,29160000,576,784,4.955827057601261
199,-2,volvo 264gl,1,1,0,3,2,0,0.922814982752242,1.198548711239467,0.603839301059554,1.0154117871289563,0.9422910071094076,3,2,0.0744489251157203,5,1.074252083626544,-0.336969686749123,-0.6669130366764994,1.4673371066921528,-0.0527970804209877,-1.2594703488777836,-1.273900356312703,18420.0,26,10,0.0532019704433497,10878.49,35645.44,4515.84,3158.4400000000005,9272025,16900,13.1044,9.9225,56.25,26244,26010000,289,484,4.875197323201151
200,-1,volvo diesel,1,1,0,4,2,0,0.922814982752242,1.198548711239467,0.603839301059554,1.5487331140305454,1.1579208187707788,3,2,0.0744489251157203,5,1.074252083626544,-0.336969686749123,-0.6669130366764994,1.4673371066921528,-0.0527970804209877,-1.2594703488777836,-1.273900356312703,18950.0,26,70,0.0513145391194171,10878.49,35645.44,4515.84,3306.25,9966649,16900,13.1044,9.9225,56.25,26244,26010000,289,484,4.875197323201151
201,-1,volvo 145e (sw),1,0,0,3,2,0,1.721873362748905,1.198548711239467,1.3982447235557949,0.7282387649511761,0.7632412527834479,3,2,0.3392475467812553,5,1.666444828886216,-0.336969686749123,-0.1621608675903209,0.2505330337230999,0.5776923265480921,-0.3400943672043866,-0.4004904130213847,16845.0,26,6,0.0386178861788617,11902.81,35645.44,4747.210000000001,3080.25,8714304,19881,14.2884,9.9225,90.25,12996,29160000,529,784,4.955827057601261
202,-1,volvo 144ea,1,1,0,3,2,0,1.721873362748905,1.198548711239467,1.351514992820718,0.7282387649511761,0.9499920718115996,3,2,0.3392475467812553,5,1.666444828886216,-0.336969686749123,-0.3640617352247924,1.4166369369851088,0.3675291908917321,-0.9530116883199848,-0.8371953846670438,19045.0,26,5,0.0524762217120367,11902.81,35645.44,4733.44,3080.25,9296401,19881,14.2884,9.9225,75.68999999999998,25600,28090000,361,625,4.955827057601261
203,-1,volvo 244dl,1,0,0,3,2,0,1.721873362748905,1.198548711239467,1.3982447235557949,0.7282387649511761,0.8787572233163252,5,3,1.1095708098082662,5,0.9262038973116256,-1.23202105275559,-0.3388241267704832,0.7575347307935386,0.7878554622044521,-1.1062410185988842,-1.1283320324308166,21485.0,26,7,0.0444887118193891,11902.81,35645.44,4747.210000000001,3080.25,9072144,29929,12.8164,8.2369,77.44000000000001,17956,30250000,324,529,5.159055299214529
204,-1,volvo 246,0,1,0,3,2,0,1.721873362748905,1.198548711239467,1.3982447235557949,0.7282387649511761,1.273436789303656,3,3,0.4355379546596317,3,-1.1834827576759614,0.4621833186137945,3.244916273741384,0.0477323548949244,-0.6832864873900676,0.1195936236323119,-0.5460587369032711,22470.0,26,9,0.0329499533727074,11902.81,35645.44,4747.210000000001,3080.25,10349089,21025,9.060099999999998,11.56,529.0,11236,23040000,676,729,4.983606621708336
205,-1,volvo 264gl,1,1,0,3,2,0,1.721873362748905,1.198548711239467,1.3982447235557949,0.7282387649511761,0.975020532093723,3,2,0.3392475467812553,5,1.666444828886216,-0.336969686749123,-0.1621608675903209,0.2505330337230999,0.5776923265480921,-0.9530116883199848,-0.8371953846670438,22625.0,26,10,0.0372305682560418,11902.81,35645.44,4747.210000000001,3080.25,9375844,19881,14.2884,9.9225,90.25,12996,29160000,361,625,4.955827057601261
